OVÉ	6272	95	0.00123
KDO	6191	96	0.00121
OKO	6187	97	0.00121
KOV	6165	98	0.00121
ALA	6159	99	0.00121
ANI	6081	100	0.00119
PAK	6079	101	0.00119
ŠEC	6065	102	0.00119
TAL	6055	103	0.00119
ELE	6006	104	0.00118
TEL	5998	105	0.00118
NEJ	5947	106	0.00117
YCH	5945	107	0.00117
NÍM	5925	108	0.00116
ROS	5901	109	0.00116
OLI	5899	110	0.00116
SLO	5896	111	0.00116
OLE	5851	112	0.00115
LEN	5830	113	0.00114
EKL	5822	114	0.00114
MEN	5790	115	0.00114
SKÉ	5786	116	0.00114
ZEM	5781	117	0.00113
NAD	5755	118	0.00113
SVĚ	5654	119	0.00111
TRA	5625	120	0.00110
ROV	5621	121	0.00110
AST	5573	122	0.00109
ŽEN	5571	123	0.00109
POL	5565	124	0.00109
CHN	5549	125	0.00109
RÁL	5531	126	0.00109
VĚD	5500	127	0.00108
ALO	5450	128	0.00107
RAD	5427	129	0.00106
TŘE	5389	130	0.00106
CEL	5339	131	0.00105
ÁNÍ	5307	132	0.00104
CHA	5263	133	0.00103
VED	5211	134	0.00102
MĚL	5202	135	0.00102
ROD	5195	136	0.00102
NÍK	5173	137	0.00102
DEN	5166	138	0.00101
POK	5156	139	0.00101
NĚJ	5148	140	0.00101
STÁ	5134	141	0.00101
VOU	5109	142	0.00100
NEC	5031	143	0.00099
OHL	5024	144	0.00099
VEL	5017	145	0.00098
SYN	5009	146	0.00098
LED	4995	147	0.00098
ŠEL	4976	148	0.00098
ĚLA	4960	149	0.00097
UCH	4960	150	0.00097
DNO	4935	151	0.00097
NEV	4927	152	0.00097
NEP	4925	153	0.00097
RAN	4891	154	0.00096
AVI	4884	155	0.00096
ENO	4878	156	0.00096
TIL	4844	157	0.00095
YLO	4815	158	0.00094
VIL	4774	159	0.00094
NEN	4762	160	0.00093
UJE	4756	161	0.00093
TAM	4741	162	0.00093
LAV	4717	163	0.00093
ANE	4675	164	0.00092
SKÝ	4668	165	0.00092
OBR	4668	166	0.00092
DOM	4661	167	0.00091
BRA	4652	168	0.00091
DOS	4647	169	0.00091
ROK	4642	170	0.00091
LAD	4638	171	0.00091
ROU	4622	172	0.00091
EDL	4544	173	0.00089
OVO	4522	174	0.00089
POT	4515	175	0.00089
STÍ	4480	176	0.00088
ILA	4421	177	0.00087
DNE	4401	178	0.00086
STV	4396	179	0.00086
OBĚ	4382	180	0.00086
OVÁ	4381	181	0.00086
DOU	4378	182	0.00086
JSO	4363	183	0.00086
ACH	4362	184	0.00086
RÁT	4349	185	0.00085
TVÍ	4340	186	0.00085
PRÁ	4308	187	0.00085
NÁM	4307	188	0.00085
PAD	4304	189	0.00084
LAS	4303	190	0.00084
EŠT	4302	191	0.00084
LET	4291	192	0.00084
POZ	4268	193	0.00084
DNÍ	4264	194	0.00084
YSL	4261	195	0.00084
VOL	4240	196	0.00083
VÁM	4229	197	0.00083
LIK	4219	198	0.00083
TRO	4215	199	0.00083
NIK	4214	200	0.00083
ÁLE	4209	201	0.00083
ILO	4199	202	0.00082
OTI	4195	203	0.00082
TOU	4172	204	0.00082
JEŠ	4157	205	0.00082
NED	4150	206	0.00081
BYC	4115	207	0.00081
EDE	4109	208	0.00081
TAV	4100	209	0.00080
ROM	4083	210	0.00080
ZAL	4082	211	0.00080
ZAS	4082	212	0.00080
ICK	4078	213	0.00080
JIN	4067	214	0.00080
DOV	4066	215	0.00080
TÍM	4058	216	0.00080
OŽE	4058	217	0.00080
MIL	4051	218	0.00079
NAL	4036	219	0.00079
ŽIV	4029	220	0.00079
AKÉ	4027	221	0.00079
OSL	4008	222	0.00079
ZRA	4007	223	0.00079
VĚK	4001	224	0.00079
POM	3997	225	0.00078
STU	3976	226	0.00078
ĚST	3960	227	0.00078
IVO	3922	228	0.00077
OCH	3921	229	0.00077
TOH	3899	230	0.00077
JIC	3898	231	0.00076
TNÍ	3892	232	0.00076
DIL	3814	233	0.00075
NĚK	3798	234	0.00075
VNÍ	3793	235	0.00074
MOH	3776	236	0.00074
MYS	3773	237	0.00074
SLE	3767	238	0.00074
KLA	3749	239	0.00074
ICE	3745	240	0.00073
CHL	3728	241	0.00073
ENA	3723	242	0.00073
ODN	3719	243	0.00073
STŘ	3707	244	0.00073
EBE	3698	245	0.00073
VÝM	3666	246	0.00072
CHU	3665	247	0.00072
LAT	3664	248	0.00072
EČN	3661	249	0.00072
ETE	3650	250	0.00072
RÁV	3643	251	0.00071
SLU	3632	252	0.00071
OVÝ	3629	253	0.00071
ÍTE	3629	254	0.00071
NÝM	3600	255	0.00071
RAT	3593	256	0.00071
HOV	3576	257	0.00070
ANO	3574	258	0.00070
UST	3573	259	0.00070
ERÝ	3567	260	0.00070
MNĚ	3560	261	0.00070
ŘÍK	3556	262	0.00070
ČLO	3552	263	0.00070
TĚL	3543	264	0.00070
TAN	3535	265	0.00069
VÝC	3525	266	0.00069
SED	3515	267	0.00069
MUS	3509	268	0.00069
AŽD	3503	269	0.00069
STN	3499	270	0.00069
VÉH	3498	271	0.00069
BOŽ	3471	272	0.00068
KAL	3467	273	0.00068
MNO	3452	274	0.00068
NEŽ	3447	275	0.00068
CHT	3437	276	0.00067
ÍCÍ	3433	277	0.00067
OČI	3426	278	0.00067
CHÁ	3425	279	0.00067
SKO	3419	280	0.00067
ODP	3405	281	0.00067
BOH	3401	282	0.00067
OVN	3396	283	0.00067
SVO	3376	284	0.00066
EJI	3370	285	0.00066
KAŽ	3363	286	0.00066
LEM	3355	287	0.00066
ZNA	3343	288	0.00066
TAT	3336	289	0.00065
ÝMI	3334	290	0.00065
SLA	3311	291	0.00065
HRA	3308	292	0.00065
RUH	3307	293	0.00065
BEZ	3302	294	0.00065
TOV	3289	295	0.00065
ÉMU	3284	296	0.00064
ORO	3277	297	0.00064
OMU	3277	298	0.00064
NOH	3274	299	0.00064
NÁS	3265	300	0.00064
ÍHO	3259	301	0.00064
RAC	3259	302	0.00064
ERÉ	3258	303	0.00064
HAL	3252	304	0.00064
LAL	3244	305	0.00064
MĚS	3243	306	0.00064
SME	3240	307	0.00064
HRO	3236	308	0.00064
KDE	3232	309	0.00063
ÁVA	3225	310	0.00063
OJE	3219	311	0.00063
AME	3201	312	0.00063
PAT	3198	313	0.00063
VEN	3194	314	0.00063
INA	3192	315	0.00063
NAŠ	3180	316	0.00062
VYS	3172	317	0.00062
NÝC	3168	318	0.00062
NÉH	3151	319	0.00062
KAM	3148	320	0.00062
TAR	3143	321	0.00062
NSK	3134	322	0.00061
RÁN	3127	323	0.00061
AŠE	3125	324	0.00061
ZNÁ	3122	325	0.00061
LIT	3113	326	0.00061
PÁN	3108	327	0.00061
KEM	3107	328	0.00061
LIV	3103	329	0.00061
YLA	3096	330	0.00061
ÁTE	3091	331	0.00061
OUP	3091	332	0.00061
SIL	3086	333	0.00061
JDE	3078	334	0.00060
ÁCH	3076	335	0.00060
OUT	3066	336	0.00060
VOD	3062	337	0.00060
ŘES	3061	338	0.00060
NĚM	3058	339	0.00060
DCE	3056	340	0.00060
EMI	3054	341	0.00060
VŠA	3051	342	0.00060
JIM	3051	343	0.00060
ĚLI	3045	344	0.00060
KRA	3042	345	0.00060
ŠAK	3029	346	0.00059
ATI	3009	347	0.00059
ÍST	3003	348	0.00059
POH	3002	349	0.00059
OUC	2999	350	0.00059
PLA	2995	351	0.00059
JŠÍ	2987	352	0.00059
ODL	2983	353	0.00059
SVÝ	2960	354	0.00058
JEŽ	2952	355	0.00058
MAL	2952	356	0.00058
DRU	2946	357	0.00058
IDĚ	2941	358	0.00058
NIL	2939	359	0.00058
DÁL	2937	360	0.00058
ENÝ	2934	361	0.00058
AMI	2931	362	0.00058
NAP	2930	363	0.00057
LUV	2913	364	0.00057
SOB	2905	365	0.00057
JSM	2898	366	0.00057
JÍC	2897	367	0.00057
MLU	2897	368	0.00057
IČK	2885	369	0.00057
NEZ	2879	370	0.00056
STĚ	2871	371	0.00056
EJÍ	2869	372	0.00056
BOU	2869	373	0.00056
ČIN	2853	374	0.00056
TED	2833	375	0.00056
DĚT	2830	376	0.00056
ELA	2824	377	0.00055
AEL	2820	378	0.00055
INU	2814	379	0.00055
ODE	2806	380	0.00055
ENT	2803	381	0.00055
ČIL	2801	382	0.00055
MOC	2801	383	0.00055
HOR	2792	384	0.00055
VIN	2788	385	0.00055
EDY	2775	386	0.00054
TŘI	2774	387	0.00054
VOJ	2771	388	0.00054
NCE	2770	389	0.00054
DLE	2769	390	0.00054
JES	2753	391	0.00054
DLO	2753	392	0.00054
VLA	2742	393	0.00054
EZI	2739	394	0.00054
MUŽ	2727	395	0.00054
ŠEM	2721	396	0.00053
ŘIL	2716	397	0.00053
ČEN	2715	398	0.00053
DPO	2711	399	0.00053
ONE	2708	400	0.00053
TIC	2699	401	0.00053
LES	2694	402	0.00053
IZR	2688	403	0.00053
PRV	2684	404	0.00053
ČER	2678	405	0.00053
RUK	2670	406	0.00052
ÁLO	2667	407	0.00052
RAE	2661	408	0.00052
OZN	2656	409	0.00052
CHV	2649	410	0.00052
SLY	2648	411	0.00052
AVÍ	2645	412	0.00052
TOT	2642	413	0.00052
ĚDĚ	2639	414	0.00052
DOK	2635	415	0.00052
POU	2634	416	0.00052
SAM	2620	417	0.00051
DIV	2617	418	0.00051
MNE	2617	419	0.00051
AVE	2610	420	0.00051
OVÍ	2599	421	0.00051
ATO	2596	422	0.00051
VAN	2591	423	0.00051
OHA	2591	424	0.00051
TŘÍ	2585	425	0.00051
ENÉ	2584	426	0.00051
AMA	2574	427	0.00051
LIL	2572	428	0.00050
OPA	2569	429	0.00050
AJE	2565	430	0.00050
ERO	2555	431	0.00050
KÉH	2545	432	0.00050
OUD	2544	433	0.00050
EČE	2542	434	0.00050
VOT	2531	435	0.00050
EMO	2531	436	0.00050
MAT	2530	437	0.00050
OBO	2530	438	0.00050
ROB	2522	439	0.00049
MEZ	2513	440	0.00049
VÍC	2509	441	0.00049
ATE	2507	442	0.00049
IDÍ	2507	443	0.00049
EME	2503	444	0.00049
KRO	2502	445	0.00049
BRO	2497	446	0.00049
ADN	2487	447	0.00049
ÍVA	2486	448	0.00049
YST	2486	449	0.00049
VÍM	2486	450	0.00049
RAZ	2483	451	0.00049
ASE	2472	452	0.00049
JSI	2472	453	0.00049
ĚJŠ	2471	454	0.00048
ŘEN	2471	455	0.00048
ČEK	2462	456	0.00048
POČ	2462	457	0.00048
JEM	2460	458	0.00048
ŽIL	2458	459	0.00048
VÁS	2452	460	0.00048
ADY	2451	461	0.00048
BŮH	2450	462	0.00048
DÁV	2447	463	0.00048
NÍC	2444	464	0.00048
ŘEC	2443	465	0.00048
DEM	2443	466	0.00048
AVO	2441	467	0.00048
EMĚ	2439	468	0.00048
JTE	2434	469	0.00048
CHR	2430	470	0.00048
ITI	2430	471	0.00048
VÁN	2422	472	0.00048
UJÍ	2421	473	0.00048
POR	2419	474	0.00047
OLO	2412	475	0.00047
OBY	2411	476	0.00047
INO	2408	477	0.00047
TEM	2406	478	0.00047
ONA	2406	479	0.00047
KÝC	2399	480	0.00047
UDO	2394	481	0.00047
LOS	2390	482	0.00047
VÉM	2389	483	0.00047
ÁVÁ	2389	484	0.00047
CHY	2377	485	0.00047
ECK	2376	486	0.00047
HOU	2373	487	0.00047
ŘEL	2356	488	0.00046
ĚCH	2349	489	0.00046
ZEN	2345	490	0.00046
HRÁ	2344	491	0.00046
JST	2342	492	0.00046
MÁM	2339	493	0.00046
USÍ	2338	494	0.00046
HNE	2333	495	0.00046
DLI	2320	496	0.00046
ITE	2316	497	0.00045
ÁRO	2315	498	0.00045
ŽDY	2312	499	0.00045
LYŠ	2305	500	0.00045
VŽD	2295	501	0.00045
ĚNÍ	2294	502	0.00045
OTE	2294	503	0.00045
VYP	2293	504	0.00045
ŮŽE	2293	505	0.00045
VIT	2292	506	0.00045
OKU	2291	507	0.00045
ĚTI	2285	508	0.00045
SEB	2285	509	0.00045
CEN	2281	510	0.00045
UVI	2280	511	0.00045
IKD	2276	512	0.00045
ÍKA	2271	513	0.00045
ENS	2259	514	0.00044
VÍT	2257	515	0.00044
MOU	2256	516	0.00044
CHE	2252	517	0.00044
MAN	2249	518	0.00044
TOR	2245	519	0.00044
MRT	2244	520	0.00044
ÁME	2240	521	0.00044
CES	2239	522	0.00044
ŽÍŠ	2232	523	0.00044
MÍS	2230	524	0.00044
EDO	2230	525	0.00044
LOŽ	2229	526	0.00044
ČAS	2221	527	0.00044
ABI	2212	528	0.00043
OŘE	2204	529	0.00043
OZU	2204	530	0.00043
ŠEN	2198	531	0.00043
HNI	2194	532	0.00043
ONI	2191	533	0.00043
TVO	2189	534	0.00043
SVA	2186	535	0.00043
SKU	2183	536	0.00043
CHC	2182	537	0.00043
RAK	2181	538	0.00043
OJÍ	2179	539	0.00043
DVA	2176	540	0.00043
EŘÍ	2174	541	0.00043
SNA	2173	542	0.00043
INE	2170	543	0.00043
PAL	2161	544	0.00042
MŮŽ	2161	545	0.00042
TOL	2160	546	0.00042
LÁD	2157	547	0.00042
TEĎ	2156	548	0.00042
ŽEL	2152	549	0.00042
OVE	2145	550	0.00042
KOP	2144	551	0.00042
BRÁ	2140	552	0.00042
DRA	2135	553	0.00042
OUH	2131	554	0.00042
DÍV	2129	555	0.00042
OLA	2128	556	0.00042
HTĚ	2127	557	0.00042
PLN	2125	558	0.00042
ERA	2124	559	0.00042
ALÉ	2122	560	0.00042
ŘÍC	2120	561	0.00042
SKA	2113	562	0.00041
NÁR	2111	563	0.00041
ESE	2103	564	0.00041
NUL	2103	565	0.00041
LNÍ	2098	566	0.00041
TEK	2088	567	0.00041
OCI	2088	568	0.00041
OŽÍ	2087	569	0.00041
BYS	2085	570	0.00041
EŽÍ	2084	571	0.00041
OMO	2080	572	0.00041
JIŽ	2078	573	0.00041
HNO	2078	574	0.00041
VŮJ	2077	575	0.00041
ŮST	2076	576	0.00041
EPO	2076	577	0.00041
ELO	2074	578	0.00041
YBY	2068	579	0.00041
ATR	2067	580	0.00041
ANÍ	2058	581	0.00040
ZAV	2051	582	0.00040
ŠIC	2048	583	0.00040
ÁDN	2047	584	0.00040
ŘIJ	2047	585	0.00040
UŽE	2046	586	0.00040
ŘIŠ	2036	587	0.00040
ÁTI	2036	588	0.00040
ŽÁD	2035	589	0.00040
UŠE	2034	590	0.00040
TEC	2034	591	0.00040
TRÁ	2030	592	0.00040
HÁZ	2029	593	0.00040
INY	2025	594	0.00040
ČKA	2024	595	0.00040
ENÁ	2023	596	0.00040
TUP	2022	597	0.00040
KÝM	2019	598	0.00040
PIL	2018	599	0.00040
VĚC	2017	600	0.00040
ERU	2015	601	0.00040
DUC	2013	602	0.00040
ZAT	2011	603	0.00039
VST	2007	604	0.00039
ANT	2006	605	0.00039
ODÍ	2006	606	0.00039
LIC	2004	607	0.00039
TÁL	2000	608	0.00039
EBY	1997	609	0.00039
ESL	1995	610	0.00039
BŘE	1994	611	0.00039
ODO	1985	612	0.00039
NAM	1983	613	0.00039
NĚC	1982	614	0.00039
BIL	1981	615	0.00039
ARO	1980	616	0.00039
PUS	1980	617	0.00039
ENI	1980	618	0.00039
ZEL	1979	619	0.00039
LÁS	1975	620	0.00039
ERN	1974	621	0.00039
MIN	1973	622	0.00039
ÍCE	1971	623	0.00039
SÍM	1968	624	0.00039
CKÉ	1964	625	0.00039
EJN	1962	626	0.00039
TVÁ	1958	627	0.00038
KNĚ	1955	628	0.00038
LEČ	1954	629	0.00038
DĚJ	1947	630	0.00038
MŮJ	1946	631	0.00038
OME	1943	632	0.00038
ADL	1942	633	0.00038
NAT	1941	634	0.00038
KLE	1940	635	0.00038
ENE	1938	636	0.00038
BER	1935	637	0.00038
ORU	1932	638	0.00038
ÁZE	1932	639	0.00038
UČE	1931	640	0.00038
ADI	1927	641	0.00038
BÝT	1926	642	0.00038
KLI	1923	643	0.00038
ĚJA	1920	644	0.00038
RAL	1916	645	0.00038
ADA	1915	646	0.00038
ATN	1914	647	0.00038
ĚCO	1914	648	0.00038
ÍME	1912	649	0.00038
SKÁ	1911	650	0.00038
ZAH	1911	651	0.00038
VÍD	1911	652	0.00038
OČÍ	1910	653	0.00037
OZE	1908	654	0.00037
LEC	1907	655	0.00037
ALY	1907	656	0.00037
NIT	1898	657	0.00037
ROČ	1897	658	0.00037
AVD	1894	659	0.00037
ORA	1890	660	0.00037
TVÉ	1886	661	0.00037
MAR	1883	662	0.00037
EPŘ	1878	663	0.00037
EJT	1876	664	0.00037
DYB	1870	665	0.00037
KÁZ	1867	666	0.00037
ESK	1866	667	0.00037
ÁTK	1864	668	0.00037
ŠÍM	1863	669	0.00037
NUT	1862	670	0.00037
VŠI	1861	671	0.00037
DSK	1860	672	0.00036
ERÁ	1856	673	0.00036
ODU	1853	674	0.00036
ZAČ	1853	675	0.00036
NĚN	1852	676	0.00036
VYK	1849	677	0.00036
EDA	1847	678	0.00036
ROC	1840	679	0.00036
SLI	1840	680	0.00036
ADO	1840	681	0.00036
ECE	1838	682	0.00036
OVS	1832	683	0.00036
ICI	1832	684	0.00036
TIV	1830	685	0.00036
RÁD	1826	686	0.00036
OKR	1826	687	0.00036
POC	1825	688	0.00036
ANA	1822	689	0.00036
ELÉ	1821	690	0.00036
VLÁ	1818	691	0.00036
TĚC	1815	692	0.00036
BEN	1814	693	0.00036
ÁZA	1814	694	0.00036
LEK	1812	695	0.00036
ČEL	1808	696	0.00035
MÉN	1797	697	0.00035
UČI	1795	698	0.00035
RNÍ	1795	699	0.00035
ŘÍT	1793	700	0.00035
ZAP	1790	701	0.00035
HOL	1787	702	0.00035
ŘEB	1786	703	0.00035
ZUM	1786	704	0.00035
ATŘ	1782	705	0.00035
OHU	1782	706	0.00035
RON	1781	707	0.00035
DVO	1780	708	0.00035
NÁŠ	1779	709	0.00035
ACE	1777	710	0.00035
NÉM	1775	711	0.00035
TOŽ	1774	712	0.00035
NÁC	1773	713	0.00035
ODY	1760	714	0.00035
YLI	1759	715	0.00035
LAN	1759	716	0.00035
ŘÍM	1757	717	0.00034
VRA	1757	718	0.00034
ŠTÍ	1756	719	0.00034
RAM	1755	720	0.00034
DEJ	1750	721	0.00034
TNĚ	1750	722	0.00034
LÉM	1748	723	0.00034
RAJ	1747	724	0.00034
DLA	1745	725	0.00034
VAŠ	1740	726	0.00034
ELN	1733	727	0.00034
USE	1731	728	0.00034
OUS	1729	729	0.00034
DNĚ	1729	730	0.00034
EVI	1727	731	0.00034
AND	1727	732	0.00034
EZN	1712	733	0.00034
OUČ	1710	734	0.00034
DEC	1709	735	0.00034
ODA	1708	736	0.00034
DNÉ	1708	737	0.00034
SÁM	1707	738	0.00033
DEŠ	1704	739	0.00033
ELK	1700	740	0.00033
OLU	1698	741	0.00033
TEŘ	1694	742	0.00033
KAT	1694	743	0.00033
ATÍ	1691	744	0.00033
ŘIK	1690	745	0.00033
BOJ	1690	746	0.00033
NOC	1688	747	0.00033
SNĚ	1687	748	0.00033
JIS	1686	749	0.00033
HEM	1685	750	0.00033
KÉM	1685	751	0.00033
RÁS	1681	752	0.00033
SRD	1679	753	0.00033
AVĚ	1678	754	0.00033
YŠE	1678	755	0.00033
NEŠ	1674	756	0.00033
BAB	1674	757	0.00033
LEŽ	1673	758	0.00033
SPR	1670	759	0.00033
VĚŘ	1669	760	0.00033
ENK	1666	761	0.00033
JÍM	1665	762	0.00033
NAJ	1665	763	0.00033
ÍCI	1663	764	0.00033
OBL	1663	765	0.00033
ÁSN	1654	766	0.00032
KUD	1652	767	0.00032
AVN	1648	768	0.00032
ÁNO	1647	769	0.00032
VNĚ	1646	770	0.00032
ITO	1639	771	0.00032
PEN	1639	772	0.00032
SMÍ	1638	773	0.00032
VOR	1637	774	0.00032
HCE	1637	775	0.00032
OŽI	1634	776	0.00032
KOS	1633	777	0.00032
POJ	1632	778	0.00032
ŠLI	1632	779	0.00032
ÁKO	1632	780	0.00032
PTA	1630	781	0.00032
MOD	1630	782	0.00032
EBU	1630	783	0.00032
PĚT	1620	784	0.00032
APO	1612	785	0.00032
ZŮS	1611	786	0.00032
SEL	1611	787	0.00032
DAV	1609	788	0.00032
NEK	1608	789	0.00032
ANÉ	1605	790	0.00031
OMA	1602	791	0.00031
VRÁ	1602	792	0.00031
ĚKD	1601	793	0.00031
IČE	1601	794	0.00031
ÁLI	1600	795	0.00031
OTC	1600	796	0.00031
OZD	1599	797	0.00031
AVU	1599	798	0.00031
ŽIT	1598	799	0.00031
TKA	1595	800	0.00031
OCE	1594	801	0.00031
ARA	1593	802	0.00031
VYH	1591	803	0.00031
MLO	1591	804	0.00031
TIT	1590	805	0.00031
RÁM	1589	806	0.00031
UŽI	1588	807	0.00031
ADĚ	1588	808	0.00031
IÁŠ	1588	809	0.00031
RÁC	1587	810	0.00031
CKÝ	1584	811	0.00031
OJI	1583	812	0.00031
ZOR	1581	813	0.00031
ROJ	1575	814	0.00031
SLÍ	1575	815	0.00031
SCH	1574	816	0.00031
LNĚ	1573	817	0.00031
LUŽ	1573	818	0.00031
ZDÁ	1572	819	0.00031
KTO	1569	820	0.00031
ĚJI	1569	821	0.00031
MÍT	1565	822	0.00031
MOJ	1565	823	0.00031
KLO	1562	824	0.00031
STY	1561	825	0.00031
KŘI	1559	826	0.00031
OUŠ	1558	827	0.00031
NOM	1556	828	0.00031
BOŤ	1555	829	0.00031
COV	1552	830	0.00030
OZO	1550	831	0.00030
ČNĚ	1548	832	0.00030
NAV	1547	833	0.00030
ŽDÝ	1547	834	0.00030
VZD	1541	835	0.00030
JMÉ	1541	836	0.00030
MAJ	1540	837	0.00030
SÍC	1534	838	0.00030
DES	1533	839	0.00030
OSÍ	1532	840	0.00030
MÍN	1531	841	0.00030
ÁDA	1531	842	0.00030
ILE	1529	843	0.00030
ÁVĚ	1524	844	0.00030
VÁŘ	1517	845	0.00030
UKA	1513	846	0.00030
ŘÁD	1511	847	0.00030
ŘIN	1508	848	0.00030
KOM	1506	849	0.00030
TIS	1504	850	0.00030
LON	1504	851	0.00030
TIN	1499	852	0.00029
NEČ	1496	853	0.00029
NST	1496	854	0.00029
NIM	1495	855	0.00029
UDĚ	1495	856	0.00029
ATA	1493	857	0.00029
IMI	1492	858	0.00029
UKO	1491	859	0.00029
ŠLE	1490	860	0.00029
OVU	1489	861	0.00029
NEO	1489	862	0.00029
ĚLO	1487	863	0.00029
INI	1483	864	0.00029
ADE	1483	865	0.00029
ASI	1483	866	0.00029
NÍH	1482	867	0.00029
ÁNA	1482	868	0.00029
ZAC	1482	869	0.00029
ŘIV	1482	870	0.00029
ÍLI	1478	871	0.00029
ZÁK	1478	872	0.00029
KOR	1474	873	0.00029
ENY	1473	874	0.00029
ONO	1472	875	0.00029
ÁHL	1471	876	0.00029
OBŘ	1470	877	0.00029
ORN	1470	878	0.00029
CKY	1470	879	0.00029
HNY	1467	880	0.00029
INÁ	1465	881	0.00029
EJS	1464	882	0.00029
LIS	1464	883	0.00029
OBN	1464	884	0.00029
DRŽ	1464	885	0.00029
PLÁ	1463	886	0.00029
VŘE	1463	887	0.00029
VAJ	1461	888	0.00029
EVÍ	1458	889	0.00029
REM	1457	890	0.00029
ÁST	1455	891	0.00029
LNO	1455	892	0.00029
RVN	1454	893	0.00029
OŘI	1454	894	0.00029
DUŠ	1454	895	0.00029
SKL	1453	896	0.00029
NAK	1452	897	0.00028
ZDR	1451	898	0.00028
ZLO	1451	899	0.00028
ZLA	1450	900	0.00028
AŠI	1447	901	0.00028
KOJ	1446	902	0.00028
IKO	1445	903	0.00028
IDE	1445	904	0.00028
UCE	1443	905	0.00028
TAD	1443	906	0.00028
RDC	1441	907	0.00028
OŽN	1441	908	0.00028
NCI	1440	909	0.00028
RNĚ	1440	910	0.00028
VNO	1437	911	0.00028
CET	1434	912	0.00028
ADU	1433	913	0.00028
AHO	1432	914	0.00028
VYD	1431	915	0.00028
NEU	1431	916	0.00028
HLU	1430	917	0.00028
EMU	1430	918	0.00028
LEJ	1428	919	0.00028
ZDE	1426	920	0.00028
NIČ	1425	921	0.00028
INÉ	1424	922	0.00028
ŘIC	1422	923	0.00028
BYT	1421	924	0.00028
IŠE	1420	925	0.00028
TÁT	1420	926	0.00028
VSK	1416	927	0.00028
ENŽ	1416	928	0.00028
HDY	1416	929	0.00028
HAT	1415	930	0.00028
LAM	1414	931	0.00028
OUŽ	1413	932	0.00028
NKA	1413	933	0.00028
CÍC	1410	934	0.00028
SMR	1410	935	0.00028
TEČ	1407	936	0.00028
AKÝ	1406	937	0.00028
KAZ	1405	938	0.00028
ČNO	1405	939	0.00028
NÁN	1402	940	0.00028
LÁŠ	1402	941	0.00028
SPA	1401	942	0.00027
AMO	1397	943	0.00027
UDU	1395	944	0.00027
ÍTI	1392	945	0.00027
ČAL	1392	946	0.00027
RCH	1391	947	0.00027
DNÝ	1388	948	0.00027
UHÉ	1388	949	0.00027
ÍKÁ	1388	950	0.00027
EDĚ	1386	951	0.00027
LEP	1384	952	0.00027
MOŘ	1384	953	0.00027
TKY	1383	954	0.00027
TEH	1382	955	0.00027
OBE	1381	956	0.00027
TEB	1381	957	0.00027
BIČ	1381	958	0.00027
