JSEM	13269	1	0.00359
JAKO	10028	2	0.00271
KTER	8888	3	0.00240
KDYŽ	8444	4	0.00228
ODIN	8355	5	0.00226
PRAV	7878	6	0.00213
JEHO	7706	7	0.00208
PODI	7636	8	0.00207
SPOD	7578	9	0.00205
OSPO	7511	10	0.00203
HOSP	7505	11	0.00203
NOST	7191	12	0.00194
PŘED	6679	13	0.00181
OVAL	6493	14	0.00176
VŠEC	5963	15	0.00161
NEBO	5934	16	0.00160
PROT	5848	17	0.00158
OSTI	5679	18	0.00154
BUDE	5515	19	0.00149
JEDN	5017	20	0.00136
KRÁL	4961	21	0.00134
ŘEKL	4913	22	0.00133
ŠECH	4831	23	0.00131
BYLO	4524	24	0.00122
JSOU	4359	25	0.00118
EŠTĚ	4123	26	0.00112
BYCH	4115	27	0.00111
STAV	3878	28	0.00105
SVĚT	3874	29	0.00105
JICH	3840	30	0.00104
PROS	3750	31	0.00101
DOST	3714	32	0.00100
JEŠT	3702	33	0.00100
MYSL	3689	34	0.00100
OSTA	3689	35	0.00100
STAL	3654	36	0.00099
LOVĚ	3647	37	0.00099
NECH	3640	38	0.00098
TOHO	3553	39	0.00096
ČLOV	3545	40	0.00096
VÝCH	3491	41	0.00094
ECHN	3489	42	0.00094
VÉHO	3483	43	0.00094
TERÝ	3450	44	0.00093
SLOV	3358	45	0.00091
EDNO	3356	46	0.00091
VEDL	3253	47	0.00088
ROST	3251	48	0.00088
ROTO	3211	49	0.00087
DĚLA	3209	50	0.00087
STRA	3197	51	0.00086
OVĚK	3176	52	0.00086
NÝCH	3168	53	0.00086
NÉHO	3151	54	0.00085
KAŽD	3129	55	0.00085
POSL	3077	56	0.00083
STVÍ	3071	57	0.00083
TERÉ	3055	58	0.00083
OVAT	3036	59	0.00082
BYLA	3020	60	0.00082
NENÍ	3001	61	0.00081
VŠAK	2988	62	0.00081
AKOV	2939	63	0.00079
STAR	2913	64	0.00079
MLUV	2894	65	0.00078
JSME	2882	66	0.00078
JEJI	2876	67	0.00078
VIDĚ	2876	68	0.00078
EJIC	2875	69	0.00078
PRÁV	2819	70	0.00076
HLAV	2682	71	0.00073
TAKO	2660	72	0.00072
TAKÉ	2655	73	0.00072
IZRA	2638	74	0.00071
RAEL	2636	75	0.00071
ZRAE	2633	76	0.00071
JEST	2617	77	0.00071
TEDY	2614	78	0.00071
AMEN	2599	79	0.00070
VĚDĚ	2576	80	0.00070
ODPO	2556	81	0.00069
ŽIVO	2546	82	0.00069
KÉHO	2544	83	0.00069
CHOD	2543	84	0.00069
KOLI	2497	85	0.00068
DRUH	2491	86	0.00067
STAN	2490	87	0.00067
MĚST	2484	88	0.00067
POVĚ	2477	89	0.00067
ROTI	2471	90	0.00067
LOVA	2459	91	0.00067
MOHL	2459	92	0.00067
ĚJŠÍ	2403	93	0.00065
KÝCH	2395	94	0.00065
IVOT	2354	95	0.00064
DNOU	2335	96	0.00063
HLED	2308	97	0.00062
PANE	2305	98	0.00062
DOBR	2304	99	0.00062
SLYŠ	2296	100	0.00062
STŘE	2296	101	0.00062
VŽDY	2294	102	0.00062
PŘES	2290	103	0.00062
VALI	2281	104	0.00062
NIKD	2276	105	0.00062
VELI	2244	106	0.00061
MEZI	2219	107	0.00060
STOU	2218	108	0.00060
ĚDĚL	2201	109	0.00060
CHOV	2191	110	0.00059
JSTE	2183	111	0.00059
MUSÍ	2147	112	0.00058
AVIL	2135	113	0.00058
VLAS	2129	114	0.00058
CHTĚ	2127	115	0.00058
IDĚL	2125	116	0.00057
VŠEM	2093	117	0.00057
MÍST	2085	118	0.00056
CEST	2079	119	0.00056
MŮŽE	2068	120	0.00056
POKO	2063	121	0.00056
OSTÍ	2055	122	0.00056
PŘIJ	2044	123	0.00055
ASTN	2040	124	0.00055
SVÉH	2033	125	0.00055
SVOU	2010	126	0.00054
JÍCÍ	2007	127	0.00054
KOLE	2006	128	0.00054
NOVÉ	2005	129	0.00054
DUCH	1988	130	0.00054
POST	1973	131	0.00053
BUDO	1961	132	0.00053
NEPO	1952	133	0.00053
POVÍ	1943	134	0.00053
ŠICH	1942	135	0.00053
PŘIŠ	1938	136	0.00052
ELIK	1927	137	0.00052
PŘEC	1923	138	0.00052
LAST	1920	139	0.00052
NĚJA	1919	140	0.00052
OLIK	1915	141	0.00052
SVAT	1911	142	0.00052
STAT	1894	143	0.00051
ĚJAK	1894	144	0.00051
SVÝM	1893	145	0.00051
NĚCO	1883	146	0.00051
UDOU	1871	147	0.00051
RAVD	1870	148	0.00051
DYBY	1869	149	0.00051
TOMU	1869	150	0.00051
DPOV	1863	151	0.00050
JEDE	1862	152	0.00050
CHÁZ	1861	153	0.00050
EDEN	1860	154	0.00050
LOST	1856	155	0.00050
KDYB	1852	156	0.00050
NEBY	1842	157	0.00050
STRO	1840	158	0.00050
EDNÍ	1840	159	0.00050
TĚCH	1815	160	0.00049
EBYL	1815	161	0.00049
HODI	1814	162	0.00049
SLOU	1814	163	0.00049
NĚJŠ	1808	164	0.00049
ROZU	1808	165	0.00049
STUP	1798	166	0.00049
POTO	1788	167	0.00048
KLAD	1785	168	0.00048
HTĚL	1785	169	0.00048
JEJÍ	1781	170	0.00048
OZUM	1778	171	0.00048
VIDÍ	1776	172	0.00048
NEMO	1766	173	0.00048
OVĚD	1761	174	0.00048
SNAD	1756	175	0.00047
NAŠE	1746	176	0.00047
RAVI	1740	177	0.00047
NICH	1733	178	0.00047
NÁRO	1723	179	0.00047
OVÁN	1722	180	0.00047
CHNI	1721	181	0.00047
ZEMĚ	1718	182	0.00046
HODN	1718	183	0.00046
NEPŘ	1711	184	0.00046
HRAD	1706	185	0.00046
ÁROD	1702	186	0.00046
STÁL	1700	187	0.00046
PUST	1697	188	0.00046
NOHO	1695	189	0.00046
TRAN	1682	190	0.00045
PROK	1677	191	0.00045
OVÍD	1643	192	0.00044
EJTE	1640	193	0.00044
ZŮST	1611	194	0.00044
NĚKD	1601	195	0.00043
KRÁT	1600	196	0.00043
VŠIC	1598	197	0.00043
SLED	1598	198	0.00043
TICK	1595	199	0.00043
CHAL	1589	200	0.00043
HLAS	1588	201	0.00043
POZN	1583	202	0.00043
POLE	1583	203	0.00043
NOUT	1578	204	0.00043
LUVI	1577	205	0.00043
ŘECE	1570	206	0.00042
BOHA	1568	207	0.00042
CHCE	1565	208	0.00042
ITEL	1557	209	0.00042
BRAT	1556	210	0.00042
EBOŤ	1555	211	0.00042
RAVÍ	1549	212	0.00042
KRÁS	1548	213	0.00042
AŽDÝ	1547	214	0.00042
SKÉH	1544	215	0.00042
ICHN	1543	216	0.00042
BYLI	1540	217	0.00042
MNOH	1538	218	0.00042
CHRÁ	1534	219	0.00041
ZEMI	1530	220	0.00041
JIST	1520	221	0.00041
SPOL	1512	222	0.00041
TOUP	1505	223	0.00041
JMÉN	1505	224	0.00041
TEŘÍ	1504	225	0.00041
HROM	1502	226	0.00041
ÁLOV	1502	227	0.00041
SKÝC	1499	228	0.00041
OTOM	1499	229	0.00041
MILO	1499	230	0.00041
BOŽÍ	1494	231	0.00040
NÍCH	1486	232	0.00040
KONE	1484	233	0.00040
KTEŘ	1483	234	0.00040
OKOL	1479	235	0.00040
DNES	1479	236	0.00040
ODIL	1476	237	0.00040
VALA	1468	238	0.00040
ŽÁDN	1466	239	0.00040
CHNY	1464	240	0.00040
RÁLO	1459	241	0.00039
ROVN	1456	242	0.00039
SVÉM	1456	243	0.00039
ICKÉ	1455	244	0.00039
ROKO	1454	245	0.00039
DLOU	1447	246	0.00039
NOVI	1445	247	0.00039
SLUŽ	1441	248	0.00039
SRDC	1441	249	0.00039
RÁTI	1435	250	0.00039
ÁVAL	1435	251	0.00039
ŮSTA	1431	252	0.00039
VÁNÍ	1431	253	0.00039
TŘEB	1423	254	0.00038
PRVN	1419	255	0.00038
EBOU	1419	256	0.00038
JENŽ	1416	257	0.00038
KOST	1414	258	0.00038
KOVÉ	1412	259	0.00038
UDĚL	1412	260	0.00038
CÍCH	1410	261	0.00038
RVNÍ	1406	262	0.00038
ÁZAL	1403	263	0.00038
CHNO	1399	264	0.00038
EMOH	1395	265	0.00038
NÍHO	1393	266	0.00038
AJÍC	1392	267	0.00038
TELE	1389	268	0.00038
OŽEN	1387	269	0.00038
HNED	1386	270	0.00037
AVID	1381	271	0.00037
VRÁT	1376	272	0.00037
KÁZA	1375	273	0.00037
ŘÍKA	1374	274	0.00037
TVÁŘ	1367	275	0.00037
VOLA	1366	276	0.00037
RAVE	1361	277	0.00037
ABYC	1360	278	0.00037
ŘÍKÁ	1353	279	0.00037
JAKÉ	1352	280	0.00037
NOVA	1349	281	0.00036
TEHD	1349	282	0.00036
PROČ	1349	283	0.00036
TERÁ	1348	284	0.00036
ÍVAL	1347	285	0.00036
LOUH	1344	286	0.00036
POLI	1344	287	0.00036
NSKÉ	1339	288	0.00036
NESL	1337	289	0.00036
ZNÁM	1335	290	0.00036
RÁVĚ	1333	291	0.00036
NEBE	1329	292	0.00036
JAKÝ	1315	293	0.00036
ISTO	1312	294	0.00035
BOŽE	1312	295	0.00035
LYŠE	1309	296	0.00035
ELEN	1304	297	0.00035
STOJ	1303	298	0.00035
TADY	1303	299	0.00035
OKOJ	1301	300	0.00035
TAVI	1301	301	0.00035
EHDY	1292	302	0.00035
SEBE	1289	303	0.00035
LEDN	1281	304	0.00035
SMRT	1276	305	0.00035
PŘIP	1276	306	0.00035
LECH	1271	307	0.00034
ROZE	1268	308	0.00034
OBRA	1262	309	0.00034
OBŘE	1262	310	0.00034
INOV	1261	311	0.00034
OKOP	1260	312	0.00034
DĚLI	1258	313	0.00034
OTOŽ	1257	314	0.00034
OSTE	1256	315	0.00034
DINO	1253	316	0.00034
OVIN	1252	317	0.00034
ÁTIL	1249	318	0.00034
CELÝ	1249	319	0.00034
