TION	16665142795	1	0.01105
ATIO	8806923204	2	0.00584
THAT	8006441484	3	0.00531
THER	6709891631	4	0.00445
WITH	6099136075	5	0.00404
MENT	5424670138	6	0.00360
IONS	4103605496	7	0.00272
THIS	3830166510	8	0.00254
HERE	3590397215	9	0.00238
FROM	3473404890	10	0.00230
OULD	3254639017	11	0.00216
TING	3206810019	12	0.00213
HICH	3151330949	13	0.00209
WHIC	3144376626	14	0.00209
CTIO	3042358746	15	0.00202
ENCE	2858704883	16	0.00190
HAVE	2817502046	17	0.00187
OTHE	2691858440	18	0.00179
IGHT	2665744211	19	0.00177
SION	2611036913	20	0.00173
EVER	2499881214	21	0.00166
ICAL	2492121442	22	0.00165
THEY	2464213289	23	0.00163
INTE	2456662311	24	0.00163
OUGH	2398123895	25	0.00159
ANCE	2356151685	26	0.00156
WERE	2341551381	27	0.00155
TIVE	2305502426	28	0.00153
OVER	2278057794	29	0.00151
DING	2272830002	30	0.00151
PRES	2262436497	31	0.00150
NTER	2233448271	32	0.00148
COMP	2217995855	33	0.00147
ABLE	2196502923	34	0.00146
HEIR	2181293449	35	0.00145
THEI	2177918715	36	0.00144
ALLY	2160442050	37	0.00143
ATED	2057217802	38	0.00136
RING	2045153376	39	0.00136
TURE	2042026168	40	0.00135
CONT	2040414869	41	0.00135
ENTS	2023167989	42	0.00134
CONS	2021615245	43	0.00134
RATI	2018379478	44	0.00134
THIN	1996331280	45	0.00132
PART	1980342010	46	0.00131
FORM	1953053447	47	0.00130
NING	1921768297	48	0.00127
ECTI	1880194020	49	0.00125
SOME	1855503406	50	0.00123
PORT	1854632642	51	0.00123
ENTI	1829441946	52	0.00121
ONAL	1808240795	53	0.00120
ITIO	1802906061	54	0.00120
HING	1798474829	55	0.00119
OUND	1783908816	56	0.00118
WILL	1748415947	57	0.00116
REAT	1733252336	58	0.00115
COMM	1726950118	59	0.00115
NDER	1726180132	60	0.00114
TIME	1722071779	61	0.00114
EMEN	1709331191	62	0.00113
IONA	1693327839	63	0.00112
MORE	1690502893	64	0.00112
STAT	1672247222	65	0.00111
STAN	1622628091	66	0.00108
KING	1622079871	67	0.00108
BEEN	1619442392	68	0.00107
RESS	1610671325	69	0.00107
